CURP,Nombre,TipoLegislacion,Partido_x,FechaNacimiento_x,LugarNacimiento,PrincipioEleccion,Zona,UltimoGradoEstudios,PreparacionAcademica,Legislatura,InicioLegislatura,FinLegislatura,inic_edo,nom_edo,tipo_elec,FechaNacimiento_y,edo,ent,Partido_y,N°,Grupo Parlamentario,Entidad federativa,Distrito / Circunscripción,Tipo de elección,Releccion 
MCN,Nelly Maceda Carrera,Diputada Propietario,PT,01/01/1900, ,Mayoría Relativa, Puebla Distrito: 14 (Acatlán de Osorio) ,Técnico,Ciencias políticas y sociales,LXIV,29/08/2018,31/08/2021,nmc_puebla,nellymacedacarrera_puebla,Mayoria Relativa,05/02/1979,Puebla,Distrito:14,,366,PT,Puebla,Distrito14,Mayoría relativa,SI
RZNA,Norma Azucena Rodriguez Zamora,Diputada Propietario,PRD,01/01/1900, ,Representación Proporcional, Veracruz Circunscripción: Tercera ,Licenciatura,Ingeniería,LXIV,29/08/2018,31/08/2021,narz_veracruz,normaazucenarodriguezzamora_veracruz,Representacion proporcional,07/02/1986,Veracruz,Circunscripcion:3,,,,,,,
CMO,Olegaria Carrazco Macias,Diputada Propietario,Morena,01/01/1900, ,Mayoría Relativa, Sinaloa Distrito: 6 (Mazatlán) ,Técnico,Ciencias de la salud,LXIV,29/08/2018,31/08/2021,ocm_sinaloa,olegariacarrazcomacias_sinaloa,Mayoria Relativa,12/04/1960,Sinaloa,Distrito:6,,369,MORENA,Sinaloa,Distrito 6,Mayoría relativa,SI
EGOJ,Olga Juliana Elizondo Guerra,Diputada Propietario,PT,01/01/1900, ,Mayoría Relativa, Tamaulipas Distrito: 2 (Reynosa) ,Licenciatura,Administración y contaduría,LXIV,29/08/2018,31/08/2021,ojeg_tamaulipas,olgajulianaelizondoguerra_tamaulipas,Mayoria Relativa,21/05/1965,Tamaulipas,Distrito:2,,370,PT,Tamaulipas,Distrito 2,Mayoría relativa,SI
MTOD,Oscar Daniel Martinez Terrazas,Diputado Propietario,PAN,01/01/1900, ,Representación Proporcional, Morelos Circunscripción: Cuarta ,Licenciatura,Administración y contaduría,LXIV,29/08/2018,31/08/2021,odmt_morelos,oscardanielmartinezterrazas_morelos,Representacion proporcional,17/01/1986,Morelos,Circunscripcion:4,,373,PAN,Morelos,4ª Circunscripción,Representación proporcional,SI
ABPG,Pablo Guillermo Angulo Briceño,Diputado Propietario,PRI,01/01/1900, ,Representación Proporcional, Campeche Circunscripción: Tercera ,Maestría,Ciencias políticas y sociales,LXIV,29/08/2018,31/08/2021,pgab_campeche,pabloguillermoangulobriceno_campeche,Representacion proporcional,01/08/1990,Campeche,Circunscripcion:3,,379,PRI,Campeche,3ª Circunscripción,Representación proporcional,SI
TAP,Paola Tenorio Adame,Diputada Propietario,Morena,01/01/1900, ,Mayoría Relativa, Veracruz Distrito: 19 (San Andrés Tuxtla) ,,,LXIV,29/08/2018,31/08/2021,pta_veracruz,paolatenorioadame_veracruz,Mayoria Relativa,20/04/1966,Veracruz,Distrito:19,,380,MORENA,Veracruz,Distrito 19,Mayoría relativa,SI
TBP,Patricia Terrazas Baca,Diputada Propietario,PAN,01/01/1900, ,Representación Proporcional, Chihuahua Circunscripción: Primera ,Doctorado,Derecho,LXIV,29/08/2018,31/08/2021,ptb_chihuahua,patriciaterrazasbaca_chihuahua,Representacion proporcional,26/09/1966,Chihuahua,Circunscripcion:1,,382,PAN,Chihuahua,1ª Circunscripción,Representación proporcional,SI
ASPD,Pedro Daniel Abasolo Sanchez,Diputado Propietario,PT,01/01/1900, ,Representación Proporcional, México Circunscripción: Quinta ,Secundaria,,LXIV,29/08/2018,31/08/2021,pdas_mexico,pedrodanielabasolosanchez_mexico,Representacion proporcional,03/02/1991,Mexico,Circunscripcion:5,,384,PT,México,5ª Circunscripción,Representación proporcional,SI
HVR,Rafael Hernandez Villalpando,Diputado Propietario,Morena,01/01/1900, ,Mayoría Relativa, Veracruz Distrito: 10 (Xalapa) ,Maestría,Derecho,LXIV,29/08/2018,31/08/2021,rhv_veracruz,rafaelhernandezvillalpando_veracruz,Mayoria Relativa,08/11/1947,Veracruz,Distrito:10,,388,MORENA,Veracruz,Distrito 10,Mayoría relativa,SI
BHR,Raquel Bonilla Herrera,Diputada Propietario,Morena,01/01/1900, ,Mayoría Relativa, Veracruz Distrito: 5 (Poza Rica de Hidalgo) ,Pasante/Licenciatura trunca,Derecho,LXIV,29/08/2018,31/08/2021,rbh_veracruz,raquelbonillaherrera_veracruz,Mayoria Relativa,17/03/1984,Veracruz,Distrito:5,,,,,,,
SBZRE,Raul Ernesto Sanchez Barrales Zavalza,Diputado Propietario,PT,01/01/1900, ,Mayoría Relativa, México Distrito: 15 (Ciudad Adolfo López Mateos) ,Licenciatura,Derecho,LXIV,29/08/2018,31/08/2021,resbz_mexico,raulernestosanchezbarraleszavalza_mexico,Mayoria Relativa,19/12/1971,Mexico,Distrito:15,,390,PT,México,Distrito 15,Mayoría relativa,SI
SFR,Reginaldo Sandoval Flores,Diputado Propietario,PT,01/01/1900, ,Representación Proporcional, Michoacán Circunscripción: Quinta ,Licenciatura,Económico-financiera,LXIV,29/08/2018,31/08/2021,rsf_michoacan,reginaldosandovalflores_michoacan,Representacion proporcional,14/05/1967,Michoacan,Circunscripcion:5,,391,PT,Michoacán,5ª Circunscripción,Representación proporcional,SI
ACR,Ricardo Aguilar Castillo,Diputado Propietario,PRI,05/08/1970, México ,Mayoría Relativa, México Distrito: 1 (Jilotepec de Andrés Molina Enríquez) ,Maestría,Ciencias políticas y sociales,LXIV,29/08/2018,31/08/2021,rac_mexico,ricardoaguilarcastillo_mexico,Mayoria Relativa,05/08/1970,Mexico,Distrito:1,,394,PRI,México,Distrito 1,Mayoría relativa,SI
DlPMR,Ricardo De la Peña Marshall,Diputado Propietario,PES,01/01/1900, ,Mayoría Relativa, Tabasco Distrito: 6 (Villahermosa) ,Maestría,Humanidades,LXIV,29/08/2018,31/08/2021,rdlpm_tabasco,ricardodelapenamarshall_tabasco,Mayoria Relativa,17/02/1964,Tabasco,Distrito:6,,395,PES,Tabasco,Distrito 6,Mayoría relativa,SI
EZRF,Ricardo Francisco Exsome Zapata,Diputado Propietario,Morena,28/09/1963, Veracruz ,Mayoría Relativa, Veracruz Distrito: 4 (Veracruz) ,Licenciatura,Ingeniería,LXIV,29/08/2018,31/08/2021,rfez_veracruz,ricardofranciscoexsomezapata_veracruz,Mayoria Relativa,28/09/1963,Veracruz,Distrito:4,,396,MORENA,Veracruz,Distrito 4,Mayoría relativa,SI
GER,Ricardo Garcia Escalante,Diputado Propietario,PAN,01/01/1900, ,Mayoría Relativa, Veracruz Distrito: 1 (Pánuco) ,Licenciatura,Administración y contaduría,LXIV,29/08/2018,31/08/2021,rge_veracruz,ricardogarciaescalante_veracruz,Mayoria Relativa,02/05/1981,Veracruz,Distrito:1,,397,PAN,Veracruz,Distrito 1,Mayoría relativa,SI
RMRA,Roberto Antonio Rubio Montejo,Diputado Propietario,PVEM,01/01/1900, ,Mayoría Relativa, Chiapas Distrito: 11 (Las Margaritas) ,Licenciatura,Derecho,LXIV,29/08/2018,31/08/2021,rarm_chiapas,robertoantoniorubiomontejo_chiapas,Mayoria Relativa,20/04/1977,Chiapas,Distrito:11,,400,PVEM,Chiapas,Distrito 11,Mayoría relativa,SI
DRRÁ,Roberto Angel Dominguez Rodriguez,Diputado Propietario,Morena,01/01/1900, ,Mayoría Relativa, México Distrito: 28 (Zumpango de Ocampo) ,Licenciatura,Derecho,LXIV,29/08/2018,31/08/2021,radr_mexico,robertoangeldominguezrodriguez_mexico,Mayoria Relativa,27/01/1980,Mexico,Distrito:28,,399,MORENA,México,Distrito 28,Mayoría relativa,SI
VMRdP,Rocio del Pilar Villarauz Martinez,Diputada Propietario,Morena,01/01/1900, ,Representación Proporcional, Ciudad de México Circunscripción: Cuarta ,Pasante/Licenciatura trunca,Ciencias políticas y sociales,LXIV,29/08/2018,31/08/2021,rdpvm_ciudad de mexico,rociodelpilarvillarauzmartinez_ciudad de mexico,Representacion proporcional,12/12/1977,Ciudad de Mexico,Circunscripcion:4,,402,MORENA,Ciudad de México,4ª Circunscripción,Representación proporcional,SI
CSR,Rodrigo Calderon Salas,Diputado Propietario,Morena,01/01/1900, ,Mayoría Relativa, Veracruz Distrito: 7 (Martínez de la Torre) ,Técnico,Administración y contaduría,LXIV,29/08/2018,31/08/2021,rcs_veracruz,rodrigocalderonsalas_veracruz,Mayoria Relativa,05/04/1958,Veracruz,Distrito:7,,,,,,,
RVRL,Roque Luis Rabelo Velasco,Diputado Propietario,Morena,01/01/1900, ,Mayoría Relativa, Chiapas Distrito: 4 (Pichucalco) ,Preparatoria,,LXIV,29/08/2018,31/08/2021,rlrv_chiapas,roqueluisrabelovelasco_chiapas,Mayoria Relativa,12/08/1944,Chiapas,Distrito:4,,403,MORENA,Chiapas,Distrito 4,Mayoría relativa,SI
VCR,Rosalba Valencia Cruz,Diputada Propietario,Morena,25/07/1965, Veracruz ,Representación Proporcional, Veracruz Circunscripción: Tercera ,Licenciatura,Ciencias de la educación,LXIV,29/08/2018,31/08/2021,rvc_veracruz,rosalbavalenciacruz_veracruz,Representacion proporcional,25/07/1965,Veracruz,Circunscripcion:3,,404,MORENA,Veracruz,3ª Circunscripción,Representación proporcional,SI
DFR,Rosalinda Dominguez Flores,Diputada Propietario,Morena,01/01/1900, ,Mayoría Relativa, Oaxaca Distrito: 7 (Ciudad Ixtepec) ,Pasante/Licenciatura trunca,Otra,LXIV,29/08/2018,31/08/2021,rdf_oaxaca,rosalindadominguezflores_oaxaca,Mayoria Relativa,06/09/1970,Oaxaca,Distrito:7,,405,MORENA,Oaxaca,Distrito 7,Mayoría relativa,SI
CGR,Ruben Cayetano Garcia,Diputado Propietario,Morena,01/01/1900, ,Mayoría Relativa, Guerrero Distrito: 8 (Ayutla de los libres) ,Licenciatura,Derecho,LXIV,29/08/2018,31/08/2021,rcg_guerrero,rubencayetanogarcia_guerrero,Mayoria Relativa,10/08/1969,Guerrero,Distrito:8,,,,,,,
MVRI,Ruben Ignacio Moreira Valdez,Diputado Propietario,PRI,18/04/1963, Coahuila ,Representación Proporcional, Coahuila Circunscripción: Segunda ,Maestría,Ciencias políticas y sociales,LXIV,29/08/2018,31/08/2021,rimv_coahuila,rubenignaciomoreiravaldez_coahuila,Representacion proporcional,18/04/1963,Coahuila,Circunscripcion:2,,407,PRI,Coahuila,2ª Circunscripción,Representación proporcional,SI
TÁR,Ruben Teran Aguila,Diputado Propietario,Morena,01/01/1900, ,Mayoría Relativa, Tlaxcala Distrito: 2 (Tlaxcala de Xicohténcatl) ,Licenciatura,Derecho,LXIV,29/08/2018,31/08/2021,rta_tlaxcala,rubenteranaguila_tlaxcala,Mayoria Relativa,09/08/1981,Tlaxcala,Distrito:2,,408,MORENA,Tlaxcala,Distrito 2,Mayoría relativa,SI
SRR,Ruth Salinas Reyes,Diputada Propietario,MC,01/01/1900, ,Representación Proporcional, México Circunscripción: Quinta ,Maestría,Ciencias políticas y sociales,LXIV,29/08/2018,31/08/2021,rsr_mexico,ruthsalinasreyes_mexico,Representacion proporcional,19/02/1985,Mexico,Circunscripcion:5,,409,MC,México,5ª Circunscripción,Representación proporcional,SI
CMS,Samuel Calderon Medina,Diputado Propietario,PES,01/01/1900, ,Representación Proporcional, Morelos Circunscripción: Cuarta ,Profesor Normalista,,LXIV,29/08/2018,31/08/2021,scm_morelos,samuelcalderonmedina_morelos,Representacion proporcional,27/12/1951,Morelos,Circunscripcion:4,,410,PES,Morelos,4 ª Circunscripción,Representación proporcional,SI
GCSP,Sandra Paola Gonzalez Castañeda,Diputada Propietario,Morena,01/01/1900, ,Mayoría Relativa, Nuevo León Distrito: 12 (Benito Juárez) ,Doctorado,Derecho,LXIV,29/08/2018,31/08/2021,spgc_nuevo leon,sandrapaolagonzalezcastaneda_nuevo leon,Mayoria Relativa,31/03/1979,Nuevo Leon,Distrito:12,,412,MORENA,Nuevo León,Distrito 12,Mayoría relativa,SI
OBSS,Sandra Simey Olvera Bautista,Diputada Propietario,Morena,20/08/1983, Hidalgo ,Mayoría Relativa, Hidalgo Distrito: 3 (Actopan) ,Maestría,Comunicación,LXIV,29/08/2018,31/08/2021,sob_hidalgo,simeyolverabautista_hidalgo,Mayoria Relativa,20/08/1983,Hidalgo,Distrito:3,,413,MORENA,Hidalgo,Distrito 3,Mayoría relativa,SI
GSS,Santiago Gonzalez Soto,Diputado Propietario,PT,01/01/1900, ,Mayoría Relativa, Nuevo León Distrito: 5 (Monterrey) ,Maestría,Comunicación,LXIV,29/08/2018,31/08/2021,sgs_nuevo leon,santiagogonzalezsoto_nuevo leon,Mayoria Relativa,25/06/1961,Nuevo Leon,Distrito:5,,414,PT,Nuevo León,Distrito 5,Mayoría relativa,SI
NCS,Sarai Nuñez Ceron,Diputada Propietario,PAN,01/01/1900, ,Mayoría Relativa, Guanajuato Distrito: 12 (Celaya) ,Maestría,Ciencias políticas y sociales,LXIV,29/08/2018,31/08/2021,snc_guanajuato,sarainunezceron_guanajuato,Mayoria Relativa,17/04/1979,Guanajuato,Distrito:12,,415,PAN,Guanajuato,Distrito 14,Mayoría relativa,SI
ABS,Sebastian Aguilera Brenes,Diputado Propietario,Morena,01/01/1900, ,Representación Proporcional, Chihuahua Circunscripción: Primera ,Pasante/Licenciatura trunca,Derecho,LXIV,29/08/2018,31/08/2021,sab_chihuahua,sebastianaguilerabrenes_chihuahua,Representacion proporcional,10/06/1995,Chihuahua,Circunscripcion:1,,,,,,,
ABSF,Sergio Fernando Ascencio Barba,Diputado Propietario,PAN,01/01/1900, ,Mayoría Relativa, Guanajuato Distrito: 15 (Irapuato) ,Maestría,Otra,LXIV,29/08/2018,31/08/2021,sfab_guanajuato,sergiofernandoascenciobarba_guanajuato,Mayoria Relativa,09/12/1977,Guanajuato,Distrito:15,,,,,,,
MBS,Sergio Mayer Breton,Diputado Propietario,Morena,21/05/1966, Distrito Federal ,Mayoría Relativa, Ciudad de México Distrito: 6 (La Magdalena Contreras) ,Licenciatura,Administración y contaduría,LXIV,29/08/2018,31/08/2021,smb_ciudad de mexico,sergiomayerbreton_ciudad de mexico,Mayoria Relativa,21/05/1966,Ciudad de Mexico,Distrito:6,,417,MORENA,Ciudad de México,Distrito 6,Mayoría relativa,SI
PHS,Sergio Perez Hernandez,Diputado Propietario,Morena,01/01/1900, ,Representación Proporcional, México Circunscripción: Quinta ,Técnico,,LXIV,29/08/2018,31/08/2021,sph_mexico,sergioperezhernandez_mexico,Representacion proporcional,08/10/1977,Mexico,Circunscripcion:5,,418,MORENA,México,5ª Circunscripción,Representación proporcional,SI
VASL,Silvia Lorena Villavicencio Ayala,Diputada Propietario,Morena,01/01/1900, ,Mayoría Relativa, Ciudad de México Distrito: 16 (Álvaro Obregón) ,Licenciatura,,LXIV,29/08/2018,31/08/2021,slva_ciudad de mexico,silvialorenavillavicencioayala_ciudad de mexico,Mayoria Relativa,12/06/1964,Ciudad de Mexico,Distrito:16,,,,,,,
BJS,Socorro Bahena Jimenez,Diputada Propietario,Morena,01/01/1900, ,Representación Proporcional, México Circunscripción: Quinta ,Secundaria,,LXIV,29/08/2018,31/08/2021,sbj_mexico,socorrobahenajimenez_mexico,Representacion proporcional,10/08/1988,Mexico,Circunscripcion:5,,421,MORENA,México,5a Circunscripción,Representación proporcional,SI
AGSI,Socorro Irma Andazola Gomez,Diputada Propietario,Morena,01/01/1900, ,Mayoría Relativa, Baja California Distrito: 4 (Tijuana) ,Licenciatura,Derecho,LXIV,29/08/2018,31/08/2021,siag_baja california,socorroirmaandazolagomez_baja california,Mayoria Relativa,22/09/1964,Baja California,Distrito:4,,422,MORENA,Baja California,Distrito 4,Mayoría relativa,SI
PMS,Soraya Perez Munguia,Diputada Propietario,PRI,01/01/1900, ,Representación Proporcional, Tabasco Circunscripción: Tercera ,Maestría,Administración y contaduría,LXIV,29/08/2018,31/08/2021,spm_tabasco,sorayaperezmunguia_tabasco,Representacion proporcional,27/09/1977,Tabasco,Circunscripcion:3,,424,PRI,Tabasco,3ª Circunscripción,Representación proporcional,SI
CSSB,Susana Beatriz Cuaxiloa Serrano,Diputada Propietario,Morena,01/01/1900, ,Representación Proporcional, Puebla Circunscripción: Cuarta ,Licenciatura,Ciencias de la educación,LXIV,29/08/2018,31/08/2021,sbcs_puebla,susanabeatrizcuaxiloaserrano_puebla,Representacion proporcional,19/01/1952,Puebla,Circunscripcion:4,,425,MORENA,Puebla,4a Circunscripción,Representación proporcional,SI
CGS,Susana Cano Gonzalez,Diputada Propietario,Morena,01/01/1900, ,Representación Proporcional, México Circunscripción: Quinta ,Técnico,Ciencias de la salud,LXIV,29/08/2018,31/08/2021,scg_mexico,susanacanogonzalez_mexico,Representacion proporcional,02/06/1949,Mexico,Circunscripcion:5,,426,MORENA,México,5a Circunscripción,Representación proporcional,SI
GCSV,Sylvia Violeta Garfias Cedillo,Diputada Propietario,PAN,01/01/1900, ,Representación Proporcional, Aguascalientes Circunscripción: Segunda ,Licenciatura,Comunicación,LXIV,29/08/2018,31/08/2021,svgc_aguascalientes,sylviavioletagarfiascedillo_aguascalientes,Representacion proporcional,29/03/1975,Aguascalientes,Circunscripcion:2,,427,PAN,Aguascalientes,2a Circunscripción,Representación proporcional,SI
BCT,Teresa Burelo Cortazar,Diputada Propietario,Morena,01/01/1900, ,Mayoría Relativa, Tabasco Distrito: 2 (Heroica Cárdenas) ,Técnico,Administración y contaduría,LXIV,29/08/2018,31/08/2021,tbc_tabasco,teresaburelocortazar_tabasco,Mayoria Relativa,01/03/1956,Tabasco,Distrito:2,,,,,,,
VMTdJ,Teresita de Jesus Vargas Meraz,Diputada Propietario,Morena,01/01/1900, ,Mayoría Relativa, Chihuahua Distrito: 2 (Juárez) ,Pasante/Licenciatura trunca,Derecho,LXIV,29/08/2018,31/08/2021,tdjvm_chihuahua,teresitadejesusvargasmeraz_chihuahua,Mayoria Relativa,16/12/1989,Chihuahua,Distrito:2,,429,MORENA,Chihuahua,Distrito 2,Mayoría relativa,SI
GSU,Ulises Garcia Soto,Diputado Propietario,Morena,01/01/1900, ,Mayoría Relativa, Chihuahua Distrito: 4 (Juárez) ,Licenciatura,Psicología,LXIV,29/08/2018,31/08/2021,ugs_chihuahua,ulisesgarciasoto_chihuahua,Mayoria Relativa,29/03/1987,Chihuahua,Distrito:4,,430,MORENA,Chihuahua,Distrito 1,Mayoría relativa,SI
MSU,Ulises Murguia Soto,Diputado Propietario,Morena,01/01/1900, ,Mayoría Relativa, México Distrito: 19 (Tlalnepantla de Baz) ,Licenciatura,Administración y contaduría,LXIV,29/08/2018,31/08/2021,ums_mexico,ulisesmurguiasoto_mexico,Mayoria Relativa,09/07/1963,Mexico,Distrito:19,,431,MORENA,México,Distrito 19,Mayoría relativa,SI
RLV,Valentin Reyes Lopez,Diputado Propietario,Morena,01/01/1900, ,Mayoría Relativa, Veracruz Distrito: 17 (Cosamaloapan) ,,,LXIV,29/08/2018,31/08/2021,vrl_veracruz,valentinreyeslopez_veracruz,Mayoria Relativa,13/02/1952,Veracruz,Distrito:17,,432,MORENA,Veracruz,Distrito 17,Mayoría relativa,SI
SRVM,Veronica Maria Sobrado Rodriguez,Diputada Propietario,PAN,01/01/1900, ,Representación Proporcional, Puebla Circunscripción: Cuarta ,Licenciatura,Ciencias políticas y sociales,LXIV,29/08/2018,31/08/2021,vmsr_puebla,veronicamariasobradorodriguez_puebla,Representacion proporcional,07/03/1970,Puebla,Circunscripcion:4,,434,PAN,Puebla,4ª Circunscripción,Representación proporcional,SI
RCV,Veronica Ramos Cruz,Diputada Propietario,Morena,01/01/1900, ,Representación Proporcional, Jalisco Circunscripción: Primera ,Técnico,,LXIV,29/08/2018,31/08/2021,vrc_jalisco,veronicaramoscruz_jalisco,Representacion proporcional,01/05/1985,Jalisco,Circunscripcion:1,,435,MORENA,Jalisco,1ª Circunscripción,Representación proporcional,SI
OVVA,Vicente Alberto Onofre Vazquez,Diputado Propietario,Morena,01/01/1900, ,Mayoría Relativa, México Distrito: 33 (Chalco de Díaz Covarrubias) ,Maestría,Derecho,LXIV,29/08/2018,31/08/2021,vaov_mexico,vicentealbertoonofrevazquez_mexico,Mayoria Relativa,06/04/1969,Mexico,Distrito:33,,436,MORENA,México,Distrito 33,Mayoría relativa,SI
VOVJ,Vicente Javier Verastegui Ostos,Diputado Propietario,PAN,03/09/1963, Tamaulipas ,Mayoría Relativa, Tamaulipas Distrito: 6 (Ciudad Mante) ,Licenciatura,Ingeniería,LXIV,29/08/2018,31/08/2021,vjvo_tamaulipas,vicentejavierverasteguiostos_tamaulipas,Mayoria Relativa,03/09/1963,Tamaulipas,Distrito:6,,437,PAN,Tamaulipas,Distrito 6,Mayoría relativa,SI
MGV,Virginia Merino Garcia,Diputado,Morena,01/01/1900, ,Representación Proporcional, Oaxaca Circunscripción: Tercera ,,,LXIV,29/08/2018,31/08/2021,vmg_oaxaca,virginiamerinogarcia_oaxaca,Representacion proporcional,11/01/1986,Oaxaca,Circunscripcion:3,,442,MORENA,Oaxaca,3ª Circunscripción,Representación proporcional,SI
MWVA,Victor Adolfo Mojica Wences,Diputado Propietario,Morena,01/01/1900, ,Mayoría Relativa, Guerrero Distrito: 1 (Ciudad Altamirano) ,Licenciatura,Ciencias de la salud,LXIV,29/08/2018,31/08/2021,vamw_guerrero,victoradolfomojicawences_guerrero,Mayoria Relativa,24/03/1958,Guerrero,Distrito:1,,438,MORENA,Guerrero,Distrito 1,Mayoría relativa,SI
BLV,Victor Blas Lopez,Diputado Propietario,Morena,01/01/1900, ,Representación Proporcional, Oaxaca Circunscripción: Tercera ,Licenciatura,Ingeniería,LXIV,29/08/2018,31/08/2021,vbl_oaxaca,victorblaslopez_oaxaca,Representacion proporcional,09/08/1965,Oaxaca,Circunscripcion:3,,439,MORENA,Oaxaca,3ª Circunscripción,Representación proporcional,SI
GBY,Yolanda Guerrero Barrera,Diputada Propietario,Morena,01/01/1900, ,Mayoría Relativa, Michoacán Distrito: 5 (Zamora de Hidalgo) ,Licenciatura,Administración y contaduría,LXIV,29/08/2018,31/08/2021,ygb_michoacan,yolandaguerrerobarrera_michoacan,Mayoria Relativa,21/02/1964,Michoacan,Distrito:5,,446,MORENA,Michoacán,Distrito 5,Mayoría relativa,SI
OVZ,Zaira Ochoa Valdivia,Diputada Propietario,Morena,05/03/1973, Veracruz ,Representación Proporcional, Veracruz Circunscripción: Tercera ,Maestría,Ciencias políticas y sociales,LXIV,29/08/2018,31/08/2021,zov_veracruz,zairaochoavaldivia_veracruz,Representacion proporcional,05/03/1973,Veracruz,Circunscripcion:3,,447,MORENA,Veracruz,3ª Circunscripción,Representación proporcional,SI
